"Compound id"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"
"485_423.3091_8.92NA"	"0"	"0"
"8590_421.2133_3.15NA"	"0"	"0"
"1820_569.0082_3.54NA"	"0"	"0"
"808_471.2199_2.95NA"	"0"	"0"
"11337_455.7153_2.89NA"	"0"	"0"
"6560_693.8836_5.45NA"	"0"	"0"
"5352_348.2887_8.54NA"	"0"	"0"
"216_511.2645_2.67NA"	"0"	"0"
"2187_818.1316_4.3NA"	"0"	"0"
"2461_428.7354_2.95NA"	"0"	"0"
"4731_950.4511_4.71NA"	"0"	"0"
"5833_248.6827_3.43NA"	"0"	"0"
"4936_411.2223_3.3NA"	"0"	"0"
"4402_444.2531_3.13NA"	"0"	"0"
"5348_344.182_2.81NA"	"0"	"0"
"9550_435.2548_3.23NA"	"0"	"0"
"6259_494.6217_3.03NA"	"0"	"0"
"4168_486.2671_3.67NA"	"0"	"0"
"1961_329.6879_2.89NA"	"0"	"0"
"8219_506.2883_6.72NA"	"0"	"0"
"6199_984.4305_3.94NA"	"0"	"0"
"1083_302.2067_8.03NA"	"0"	"0"
"2784_330.6881_4.01NA"	"0"	"0"
"8967_848.6481_9.56NA"	"0"	"0"
"5009_539.7529_3.57NA"	"0"	"0"
"6704_523.2829_3.82NA"	"0"	"0"
"6535_544.8187_3.53NA"	"0"	"0"
"398_866.9368_2.74NA"	"0"	"0"
"7362_798.3713_3.59NA"	"0"	"0"
"5103_771.1815_4.73NA"	"0"	"0"
"8101_535.2992_3.3NA"	"0"	"0"
"194_494.7459_2.7NA"	"0"	"0"
"2274_385.2101_2.84NA"	"0"	"0"
"9130_358.2059_2.67NA"	"0"	"0"
"11302_760.3833_3.37NA"	"0"	"0"
"2648_343.1533_7.08NA"	"0"	"0"
"11529_676.3598_3.37NA"	"0"	"0"
"8867_270.2783_8.49NA"	"0"	"0"
"2380_788.5547_9.57NA"	"0"	"0"
"9826_537.2878_3.35NA"	"0"	"0"
"1218_495.7749_3.59NA"	"0"	"0"
"10980_352.1646_3.78Spectral Match to Trp-Phe from NIST14"	"0"	"0"
"11423_805.5129_6.84NA"	"0"	"0"
"7652_372.3099_6.48NA"	"0"	"0"
"6724_600.4684_7.35NA"	"0"	"0"
"1469_399.3571_6.67NA"	"0"	"0"
"11429_960.614_6.77NA"	"0"	"0"
"4627_497.2861_3.84NA"	"0"	"0"
"4973_472.2943_4.09NA"	"0"	"0"
"2169_775.3558_3.85NA"	"0"	"0"
"5996_481.2334_3.63NA"	"0"	"0"
"7248_510.3618_7.06Spectral Match to 1,2-Dioctanoyl PC from NIST14"	"0"	"0"
"2966_402.1936_3.26NA"	"0"	"0"
"7892_408.2216_3.68NA"	"0"	"0"
"3005_466.2643_4.36NA"	"0"	"0"
"7456_356.6842_2.55NA"	"0"	"0"
"10136_1007.6377_6.93NA"	"0"	"0"
"7735_518.2497_2.88NA"	"0"	"0"
"5028_578.2889_3.25NA"	"0"	"0"
"719_279.2308_6.87NA"	"0"	"0"
"6357_408.3677_8.36NA"	"0"	"0"
"5046_619.2585_2.87NA"	"0"	"0"
"9548_429.2682_2.99NA"	"0"	"0"
"414_938.7362_2.98NA"	"0"	"0"
"6112_665.8534_3.87NA"	"0"	"0"
"6227_327.7216_2.77NA"	"0"	"0"
"7388_893.7941_5.36NA"	"0"	"0"
"5582_675.3375_3.55NA"	"0"	"0"
"9429_720.3799_4.01NA"	"0"	"0"
"6300_662.3566_3.89NA"	"0"	"0"
"4769_479.227_2.89NA"	"0"	"0"
"293_611.8146_3.79NA"	"0"	"0"
"8512_149.0595_6.33NA"	"0"	"0"
"8322_650.3523_5NA"	"0"	"0"
"3775_664.3161_3.41NA"	"0"	"0"
"6669_431.2352_3.15NA"	"0"	"0"
"2437_338.7319_3.57NA"	"0"	"0"
"7312_638.337_3.53NA"	"0"	"0"
"6720_577.303_3.29NA"	"0"	"0"
"4999_517.2659_4.01NA"	"0"	"0"
"8971_873.3864_3.86NA"	"0"	"0"
"910_311.1249_6.32NA"	"0"	"0"
"742_330.1652_3.05NA"	"0"	"0"
"6681_473.24_3.42NA"	"0"	"0"
"954_494.2578_4.07NA"	"0"	"0"
"5007_537.7956_3.65NA"	"0"	"0"
"2842_601.3299_3.26NA"	"0"	"0"
"5788_504.3286_8.72NA"	"0"	"0"
"2545_582.3303_3.92NA"	"0"	"0"
"2458_423.3081_9.56NA"	"0"	"0"
"974_539.7516_3.61NA"	"0"	"0"
"205_501.7726_2.57NA"	"0"	"0"
"7681_423.2264_2.7NA"	"0"	"0"
"8546_297.2394_7.7NA"	"0"	"0"
"7758_551.7913_3.6NA"	"0"	"0"
"6156_773.4133_4.87NA"	"0"	"0"
"3550_395.7206_2.91NA"	"0"	"0"
"3864_810.658_4.38NA"	"0"	"0"
"9584_636.3518_3.88NA"	"0"	"0"
"3576_423.7355_2.66NA"	"0"	"0"
"1106_430.3876_7.7Sorbitane Monostearate - Polysorbate 60 in-source fragment"	"0"	"0"
"5130_857.9457_3.12NA"	"0"	"0"
"218_511.5156_2.67NA"	"0"	"0"
"5936_422.7353_3.47NA"	"0"	"0"
"9267_660.8459_3.8NA"	"0"	"0"
"4153_436.2815_8.13NA"	"0"	"0"
"2188_818.3834_4.29NA"	"0"	"0"
"5766_256.2987_7.28NA"	"0"	"0"
"6242_413.755_3.38NA"	"0"	"0"
"884_864.4207_3.16NA"	"0"	"0"
"3062_548.2613_3.45NA"	"0"	"0"
"2965_401.7369_3.6NA"	"0"	"0"
"1151_693.3569_2.96NA"	"0"	"0"
"501_459.7286_2.64NA"	"0"	"0"
"6392_505.939_3.27NA"	"0"	"0"
"2019_432.7437_3.68NA"	"0"	"0"
"2504_512.0014_3.26NA"	"0"	"0"
"4946_440.2335_2.85NA"	"0"	"0"
"5535_581.3372_3.1NA"	"0"	"0"
"7325_680.8809_5.34NA"	"0"	"0"
"1833_591.4209_3.82NA"	"0"	"0"
"65_324.5144_2.69NA"	"0"	"0"
"3070_573.9059_9.56NA"	"0"	"0"
"4514_1087.6654_6.47NA"	"0"	"0"
"980_548.7621_3.5NA"	"0"	"0"
"2477_461.3229_9.21NA"	"0"	"0"
"7806_681.628_5.04NA"	"0"	"0"
"3769_658.3043_2.81NA"	"0"	"0"
"2342_585.8174_3.04NA"	"0"	"0"
"4414_498.7326_3.89NA"	"0"	"0"
"4095_941.3473_2.99NA"	"0"	"0"
"4929_399.2728_8.51NA"	"0"	"0"
"7195_404.1793_2.76NA"	"0"	"0"
"1317_447.4857_3.28NA"	"0"	"0"
"2812_469.1905_3.17NA"	"0"	"0"
"7557_745.7289_4.94NA"	"0"	"0"
"7327_683.3189_3.65NA"	"0"	"0"
"2580_703.6953_4.89NA"	"0"	"0"
"204_501.7752_1.44NA"	"0"	"0"
"5856_316.1822_3.03NA"	"0"	"0"
"3137_810.7453_4.4NA"	"0"	"0"
"11210_408.7194_2.96NA"	"0"	"0"
"12264_221.1165_7.07NA"	"0"	"0"
"3191_514.3583_4.2NA"	"0"	"0"
"7419_255.1582_5.32NA"	"0"	"0"
"1739_388.3928_8.63NA"	"0"	"0"
"7236_484.4349_9.07NA"	"0"	"0"
"8562_325.3208_6.23NA"	"0"	"0"
"6367_457.3497_8.32NA"	"0"	"0"
"3438_1048.302_3.03NA"	"0"	"0"
"11559_389.3037_8.46NA"	"0"	"0"
"8751_743.6607_5.43NA"	"0"	"0"
"6282_589.3326_2.82NA"	"0"	"0"
"3146_889.758_3.97NA"	"0"	"0"
"5473_490.3272_7.47NA"	"0"	"0"
"6352_369.2972_8.48NA"	"0"	"0"
"9065_726.3888_4.15NA"	"0"	"0"
"7092_689.3284_3.31NA"	"0"	"0"
"6049_546.2796_3.42NA"	"0"	"0"
"1355_648.3416_3.15NA"	"0"	"0"
"2490_487.7727_3.76NA"	"0"	"0"
"5995_478.2439_2.87NA"	"0"	"0"
"5439_440.2397_2.88NA"	"0"	"0"
"590_595.8052_3.43NA"	"0"	"0"
"6062_555.2869_4.29NA"	"0"	"0"
"6653_376.7081_3.1NA"	"0"	"0"
"8184_283.1586_2.79NA"	"0"	"0"
"5617_768.5866_7.62Arachidonoyl PAF C-16"	"0"	"0"
"2574_685.9988_3.61NA"	"0"	"0"
"4226_856.4825_4.14NA"	"0"	"0"
"10370_972.8325_5.11NA"	"0"	"0"
"4955_460.7464_4.03NA"	"0"	"0"
"8534_250.1768_5.26NA"	"0"	"0"
"1882_773.4105_4.45NA"	"0"	"0"
"8022_716.4027_3.62NA"	"0"	"0"
"11919_615.3419_3.15NA"	"0"	"0"
"1502_513.8052_2.93NA"	"0"	"0"
"1534_565.3197_3.97NA"	"0"	"0"
"6657_390.2001_4.13NA"	"0"	"0"
"7082_659.3498_3.18NA"	"0"	"0"
"6249_444.209_2.73NA"	"0"	"0"
"5058_654.6066_5.86NA"	"0"	"0"
"1387_831.4368_4.33NA"	"0"	"0"
"6135_718.0523_4.12NA"	"0"	"0"
"8500_149.0593_4.61NA"	"0"	"0"
"3981_660.8467_3.9NA"	"0"	"0"
"2066_520.7747_2.69NA"	"0"	"0"
"1267_722.86_3.79NA"	"0"	"0"
"382_805.7434_2.84NA"	"0"	"0"
"5403_399.2262_8.57NA"	"0"	"0"
"6703_523.286_3.72NA"	"0"	"0"
"4010_912.4744_4.43NA"	"0"	"0"
"8312_526.2963_2.69NA"	"0"	"0"
"726_300.2885_7.86NA"	"0"	"0"
"3078_595.9189_9.52NA"	"0"	"0"
"7040_518.2664_3.6NA"	"0"	"0"
"807_461.2492_2.82NA"	"0"	"0"
"1887_789.907_3.92NA"	"0"	"0"
"2891_911.5035_4.76NA"	"0"	"0"
"12258_149.0595_5.24NA"	"0"	"0"
"6185_874.4235_4.26NA"	"0"	"0"
"1099_381.1772_2.7NA"	"0"	"0"
"1351_620.3183_3.03NA"	"0"	"0"
"7912_512.3054_3.04NA"	"0"	"0"
"6145_741.4133_3.55NA"	"0"	"0"
"1758_443.2519_3.88NA"	"0"	"0"
"4037_408.7416_3.4NA"	"0"	"0"
"4765_448.2164_2.58NA"	"0"	"0"
"4914_375.2011_3.43NA"	"0"	"0"
"5935_419.2411_2.99NA"	"0"	"0"
"2013_425.9754_2.83NA"	"0"	"0"
"2816_489.2722_3.16NA"	"0"	"0"
"6622_471.2436_3.84NA"	"0"	"0"
"5745_788.5548_8.55NA"	"0"	"0"
"4937_413.2565_4.13NA"	"0"	"0"
"9774_740.607_9.09NA"	"0"	"0"
"11208_366.2051_2.77NA"	"0"	"0"
"2450_403.7172_3.08NA"	"0"	"0"
"4500_1005.6855_7.35NA"	"0"	"0"
"2277_406.6998_3.18NA"	"0"	"0"
"5752_842.6013_8.99NA"	"0"	"0"
"8791_849.6523_8.99NA"	"0"	"0"
"2942_359.2782_7.35NA"	"0"	"0"
"5080_690.3875_3.92NA"	"0"	"0"
"12288_299.1608_7.06NA"	"0"	"0"
"5115_791.1805_6.12NA"	"0"	"0"
"1233_540.2542_3.59NA"	"0"	"0"
"7459_367.2025_3.16NA"	"0"	"0"
"3691_554.7755_3.38NA"	"0"	"0"
"116_397.54_3.39NA"	"0"	"0"
"9567_523.2863_3.21NA"	"0"	"0"
"5097_753.6454_6.06NA"	"0"	"0"
"3177_426.7986_3.85NA"	"0"	"0"
"2935_345.687_2.73NA"	"0"	"0"
"6359_413.3232_8.41NA"	"0"	"0"
"6319_792.3606_3.84NA"	"0"	"0"
"6283_594.3521_6.96NA"	"0"	"0"
"2294_453.2636_3.84NA"	"0"	"0"
"1771_475.7701_3.01NA"	"0"	"0"
"3354_682.3519_4NA"	"0"	"0"
"6984_396.1782_2.84NA"	"0"	"0"
"3047_536.3002_3.73NA"	"0"	"0"
"2898_1069.0745_6.19NA"	"0"	"0"
"6057_552.2682_3.08NA"	"0"	"0"
"2548_593.9431_9.53NA"	"0"	"0"
"36_254.1599_2.63NA"	"0"	"0"
"1821_569.3413_3.55NA"	"0"	"0"
"6459_329.7119_3.32NA"	"0"	"0"
"3218_722.3833_2.85NA"	"0"	"0"
"1892_805.0105_6.87NA"	"0"	"0"
"4578_315.5286_2.68NA"	"0"	"0"
"7345_740.6476_5NA"	"0"	"0"
"6256_483.7882_3.09NA"	"0"	"0"
"5131_860.6268_4.21NA"	"0"	"0"
"4742_1048.5501_3.04NA"	"0"	"0"
"1848_667.3186_4.08NA"	"0"	"0"
"2943_363.2075_3.24NA"	"0"	"0"
"6186_874.4638_4.02NA"	"0"	"0"
"9038_549.3054_3.49NA"	"0"	"0"
"11712_508.3019_7.19NA"	"0"	"0"
"7098_705.38_3.83NA"	"0"	"0"
"8985_1003.6618_6.69NA"	"0"	"0"
"2043_474.011_4.14NA"	"0"	"0"
"2059_502.2886_4.3NA"	"0"	"0"
"3555_399.2286_2.96NA"	"0"	"0"
"3105_686.3375_3.64NA"	"0"	"0"
"4970_471.2227_2.94NA"	"0"	"0"
"114_387.2113_2.7NA"	"0"	"0"
"5508_544.3752_8.04NA"	"0"	"0"
"5478_492.2783_3.78NA"	"0"	"0"
"5292_239.2361_8.88NA"	"0"	"0"
"2502_509.2733_2.79NA"	"0"	"0"
"1928_946.4889_2.92NA"	"0"	"0"
"1240_551.3536_9.4NA"	"0"	"0"
"4067_681.3108_3.56NA"	"0"	"0"
"12038_380.2136_3.03NA"	"0"	"0"
"5098_753.8943_6.07NA"	"0"	"0"
"7053_552.3934_7.5NA"	"0"	"0"
"4114_1339.7601_5.88NA"	"0"	"0"
"2050_491.2628_3.66NA"	"0"	"0"
"7446_328.221_2.81NA"	"0"	"0"
"2102_576.5586_3.45NA"	"0"	"0"
"6792_149.0591_1.54NA"	"0"	"0"
"5881_359.6914_3.96NA"	"0"	"0"
"290_602.3294_3.52NA"	"0"	"0"
"3238_833.5847_8.98NA"	"0"	"0"
"5068_667.3382_4.52NA"	"0"	"0"
"2052_496.2481_2.71NA"	"0"	"0"
"4901_350.7136_2.98NA"	"0"	"0"
"9328_385.5453_2.95NA"	"0"	"0"
"5134_871.1353_5.08NA"	"0"	"0"
"4021_1105.5769_4.35NA"	"0"	"0"
"5322_302.1775_2.82NA"	"0"	"0"
"3140_817.3973_3.7NA"	"0"	"0"
"1843_646.8288_3.72NA"	"0"	"0"
"10869_386.7153_3.1NA"	"0"	"0"
"1924_919.9538_3.92NA"	"0"	"0"
"5860_319.2624_9.36Arachidonic acid methyl ester"	"0"	"0"
"8414_525.256_3.05NA"	"0"	"0"
"6971_364.7226_3.01NA"	"0"	"0"
"9936_824.6489_9.53NA"	"0"	"0"
"5143_901.4605_3.65NA"	"0"	"0"
"10924_518.2482_2.91NA"	"0"	"0"
"8850_571.3576_6.62NA"	"0"	"0"
"3255_919.451_3.58NA"	"0"	"0"
"6683_481.7614_3.55NA"	"0"	"0"
"2418_250.501_2.85NA"	"0"	"0"
"5911_396.2038_3.24NA"	"0"	"0"
"9179_454.2387_3.38NA"	"0"	"0"
"4818_752.506_6.41NA"	"0"	"0"
"3552_397.2152_3.72NA"	"0"	"0"
"12448_755.5401_7.99NA"	"0"	"0"
"520_482.2565_2.78NA"	"0"	"0"
"7097_704.3638_3.58NA"	"0"	"0"
"4390_318.2991_6.1NA"	"0"	"0"
"5507_540.3403_7.83NA"	"0"	"0"
"6108_663.3339_3.42NA"	"0"	"0"
"7222_454.3881_7.86NA"	"0"	"0"
"1118_507.7589_2.73NA"	"0"	"0"
"1639_896.9938_4.95NA"	"0"	"0"
"3924_1031.4159_3.23NA"	"0"	"0"
"5916_399.2507_7.5NA"	"0"	"0"
"6188_884.466_3.96NA"	"0"	"0"
"6298_658.3497_4.26NA"	"0"	"0"
"4668_648.8505_5.16NA"	"0"	"0"
"11238_774.382_3.54NA"	"0"	"0"
"4228_878.6944_8.97NA"	"0"	"0"
"5973_459.2243_7.9NA"	"0"	"0"
"1543_570.3592_6.64lysoPC 22:5; PC(22:5(4Z,7Z,10Z,13Z,16Z)/0:0); [M+H]+ C30H52NO7P"	"0"	"0"
"1350_596.3094_3.34NA"	"0"	"0"
"5202_576.2792_6.65NA"	"0"	"0"
"6663_409.7278_3.38NA"	"0"	"0"
"3339_614.313_2.73NA"	"0"	"0"
"417_971.5291_2.71NA"	"0"	"0"
"192_491.9109_2.54NA"	"0"	"0"
"3107_694.3614_3.96NA"	"0"	"0"
"7054_558.2593_3.37NA"	"0"	"0"
"9970_247.1105_3.17NA"	"0"	"0"
"1916_892.9127_3.95NA"	"0"	"0"
"171_469.2394_3.35NA"	"0"	"0"
"3867_812.9341_4.96NA"	"0"	"0"
"2927_315.5291_2.65NA"	"0"	"0"
"5503_532.3733_7.28Spectral Match to Lyso-PAF C-18 from NIST14"	"0"	"0"
"3108_695.3541_2.85NA"	"0"	"0"
"1088_324.2886_7.37NA"	"0"	"0"
"10172_409.2099_3.08NA"	"0"	"0"
"4178_555.2657_7.09NA"	"0"	"0"
"8373_343.1977_2.94NA"	"0"	"0"
"4711_829.5523_8.93NA"	"0"	"0"
"990_577.8045_4.24NA"	"0"	"0"
"201_497.2591_2.75NA"	"0"	"0"
"6571_734.303_2.84NA"	"0"	"0"
"6219_293.2192_3.28NA"	"0"	"0"
"7817_726.7348_4.07NA"	"0"	"0"
"430_1163.612_4.53NA"	"0"	"0"
"103_372.0981_3.6NA"	"0"	"0"
"5152_962.4786_3.87NA"	"0"	"0"
"2303_498.2391_3.71NA"	"0"	"0"
"5974_460.239_3.62NA"	"0"	"0"
"5217_659.4802_9.43NA"	"0"	"0"
"7945_691.5317_5.03NA"	"0"	"0"
"2520_529.2954_4.05NA"	"0"	"0"
"4311_559.3039_2.79NA"	"0"	"0"
"6274_532.3063_3.33NA"	"0"	"0"
"457_331.1873_6.58NA"	"0"	"0"
"2977_408.7402_2.85NA"	"0"	"0"
"6360_414.2276_7.11NA"	"0"	"0"
"9334_230.1391_7.9NA"	"0"	"0"
"5406_405.1994_2.59NA"	"0"	"0"
"3208_653.8436_4.7NA"	"0"	"0"
"10003_551.9607_2.86NA"	"0"	"0"
"7209_428.737_2.91NA"	"0"	"0"
"12426_718.579_8.59NA"	"0"	"0"
"2890_876.9634_4.59NA"	"0"	"0"
"3972_582.3033_3.99NA"	"0"	"0"
"7000_439.2315_3.71NA"	"0"	"0"
"7297_591.3095_3.57NA"	"0"	"0"
"7104_728.4116_3.95NA"	"0"	"0"
"300_618.3058_3.36NA"	"0"	"0"
"6473_348.2157_2.71NA"	"0"	"0"
"5020_569.7731_3.45NA"	"0"	"0"
"6165_802.4253_4.57NA"	"0"	"0"
"2571_677.9967_3.6NA"	"0"	"0"
"9153_411.2209_3.09NA"	"0"	"0"
"3028_500.3534_3.21NA"	"0"	"0"
"6849_487.3606_7.86NA"	"0"	"0"
"3652_504.2909_3.44NA"	"0"	"0"
"7457_358.2088_2.97NA"	"0"	"0"
"1318_459.2765_3.95NA"	"0"	"0"
"6740_667.3398_4.01NA"	"0"	"0"
"2786_353.1982_2.77NA"	"0"	"0"
"7411_1113.6066_6.15NA"	"0"	"0"
"5847_289.2522_8.18cis-8,11,14-Eicosatrienoic acid"	"0"	"0"
"2865_741.3799_4.25NA"	"0"	"0"
"9332_168.0374_7.81NA"	"0"	"0"
"3175_414.2346_2.8NA"	"0"	"0"
"4656_606.8369_2.93NA"	"0"	"0"
"10029_788.4304_3.71NA"	"0"	"0"
"7110_750.3338_3.03NA"	"0"	"0"
"607_636.3148_2.8NA"	"0"	"0"
"281_580.2461_3.18NA"	"0"	"0"
"4200_650.4379_7.86NA"	"0"	"0"
"8898_437.2401_8.49NA"	"0"	"0"
"1427_1266.171_4.53NA"	"0"	"0"
"4843_866.4488_2.92NA"	"0"	"0"
"6072_569.6044_3.85NA"	"0"	"0"
"3351_668.353_3.9NA"	"0"	"0"
"6020_512.3428_3.98NA"	"0"	"0"
"5720_394.7155_3.11NA"	"0"	"0"
"1538_567.62_3.51NA"	"0"	"0"
"6031_526.9507_3.45NA"	"0"	"0"
"5520_561.4864_8.5NA"	"0"	"0"
"1143_633.2973_2.8NA"	"0"	"0"
"1881_769.3854_3.5NA"	"0"	"0"
"4897_341.7455_3.77NA"	"0"	"0"
"7432_284.1539_2.73NA"	"0"	"0"
"930_393.239_7.27NA"	"0"	"0"
"6710_550.7849_3.51NA"	"0"	"0"
"5981_465.2931_4.01NA"	"0"	"0"
"7027_489.7902_3.12NA"	"0"	"0"
"5462_466.2263_3.29NA"	"0"	"0"
"7531_642.326_3.48NA"	"0"	"0"
"7743_530.2695_3.29NA"	"0"	"0"
"5338_326.3042_8.02NA"	"0"	"0"
"6301_662.692_3.88NA"	"0"	"0"
"2947_367.7023_2.7NA"	"0"	"0"
"3425_938.984_2.98NA"	"0"	"0"
"2945_366.2165_3.33NA"	"0"	"0"
"3679_542.124_4.95NA"	"0"	"0"
"10007_606.2993_3.1NA"	"0"	"0"
"1680_1047.5054_4.01NA"	"0"	"0"
"7232_471.2649_3.2NA"	"0"	"0"
"4648_573.3107_3.44NA"	"0"	"0"
"11189_686.3762_3.71NA"	"0"	"0"
"2674_419.2098_3.38NA"	"0"	"0"
"3034_510.9046_3.26NA"	"0"	"0"
"9036_543.2614_3.93NA"	"0"	"0"
"6668_426.2212_3.03NA"	"0"	"0"
"8984_1003.1627_6.67NA"	"0"	"0"
"7231_471.2584_3.24NA"	"0"	"0"
"2813_470.9296_2.78NA"	"0"	"0"
"5920_404.5576_2.91NA"	"0"	"0"
"2334_555.3022_3.93NA"	"0"	"0"
"3869_814.5699_9.58NA"	"0"	"0"
"3881_829.5516_8.99NA"	"0"	"0"
"7477_420.3101_7.85NA"	"0"	"0"
"10822_788.4109_3.17NA"	"0"	"0"
"4062_602.3314_4.46NA"	"0"	"0"
"12284_283.2626_8.4912(S)-hydroxy-16-Heptadecynoic Acid"	"0"	"0"
"9885_433.7224_2.97NA"	"0"	"0"
"11402_391.1986_2.8NA"	"0"	"0"
"674_806.4116_2.86NA"	"0"	"0"
"9014_383.3508_9.1NA"	"0"	"0"
"4891_332.1819_3.2NA"	"0"	"0"
"9882_424.2183_3.29NA"	"0"	"0"
"1202_425.3349_8.9NA"	"0"	"0"
"2973_407.9793_3.63NA"	"0"	"0"
"7046_523.2487_3.57NA"	"0"	"0"
"480_416.2142_2.67NA"	"0"	"0"
"10514_418.2297_2.7NA"	"0"	"0"
"3467_293.2187_3.27NA"	"0"	"0"
"8973_876.4559_5.35NA"	"0"	"0"
"3666_523.2414_3.55NA"	"0"	"0"
"560_551.2913_2.75NA"	"0"	"0"
"8411_488.3107_6.91NA"	"0"	"0"
"4207_740.6071_9.11NA"	"0"	"0"
"7285_567.3001_2.83NA"	"0"	"0"
"2884_830.563_8.97NA"	"0"	"0"
"6078_577.3026_3.68NA"	"0"	"0"
"5155_985.6211_7.32NA"	"0"	"0"
"6143_737.8958_4.81NA"	"0"	"0"
"11644_402.1903_3.24NA"	"0"	"0"
"9572_542.324_6.11NA"	"0"	"0"
"7524_615.9562_9.48NA"	"0"	"0"
"1770_475.5219_3.04NA"	"0"	"0"
"2224_1034.5521_4.59NA"	"0"	"0"
"9980_395.7185_2.76NA"	"0"	"0"
"5370_371.2001_3.27NA"	"0"	"0"
"1775_482.518_3.18NA"	"0"	"0"
"3714_575.0526_4.7NA"	"0"	"0"
"11913_567.3034_3.58NA"	"0"	"0"
"5210_617.9319_9.49NA"	"0"	"0"
"5773_301.1862_3NA"	"0"	"0"
"10512_375.221_2.84NA"	"0"	"0"
"8150_817.4331_2.95NA"	"0"	"0"
"6760_773.6644_4.88NA"	"0"	"0"
"1496_506.0746_4.22NA"	"0"	"0"
"4108_1094.644_4.76NA"	"0"	"0"
"7137_960.615_6.77NA"	"0"	"0"
"12076_837.4117_3.16NA"	"0"	"0"
"10199_466.7653_3.78NA"	"0"	"0"
"6191_909.4658_3.28NA"	"0"	"0"
"6739_661.3054_2.84NA"	"0"	"0"
"4156_459.2472_7.471-Oleoyl-L-.alpha.-lysophosphatidic acid"	"0"	"0"
"5924_407.4843_3.01NA"	"0"	"0"
"7611_185.1278_3.37NA"	"0"	"0"
"5650_845.1281_3.86NA"	"0"	"0"
"5896_383.3148_8.68NA"	"0"	"0"
"3809_712.7239_5.49NA"	"0"	"0"
"11233_678.3476_4.46NA"	"0"	"0"
"429_1160.4596_3.3NA"	"0"	"0"
"541_511.7659_2.65NA"	"0"	"0"
"7077_643.3205_3.97NA"	"0"	"0"
"1433_1453.0228_4.43NA"	"0"	"0"
"5670_877.5963_6.86NA"	"0"	"0"
"11852_359.2638_1.27NA"	"0"	"0"
"7036_508.2838_4.13NA"	"0"	"0"
"5587_701.3884_3.78NA"	"0"	"0"
"7592_960.8548_7.59NA"	"0"	"0"
"1505_515.8137_6.69NA"	"0"	"0"
"3207_653.3682_3.77NA"	"0"	"0"
"3857_797.448_3.66NA"	"0"	"0"
"833_540.2729_3.38NA"	"0"	"0"
"3246_846.6317_9.57NA"	"0"	"0"
"7774_582.308_3.67NA"	"0"	"0"
"11122_643.3478_3.33NA"	"0"	"0"
"5906_392.2138_2.8NA"	"0"	"0"
"6064_558.3234_3.86NA"	"0"	"0"
"10410_872.6474_9NA"	"0"	"0"
"4066_663.3417_3.36NA"	"0"	"0"
"9352_281.6255_6.68NA"	"0"	"0"
"8091_497.2681_3.75NA"	"0"	"0"
"11342_609.3325_3.28NA"	"0"	"0"
"1193_376.2451_7.82NA"	"0"	"0"
"4896_341.2656_7.67NA"	"0"	"0"
"1603_772.1112_5.5NA"	"0"	"0"
"3634_482.0077_3.63NA"	"0"	"0"
"7462_373.7046_2.7NA"	"0"	"0"
"1458_336.3253_9.3NA"	"0"	"0"
"2355_641.9783_3.03NA"	"0"	"0"
"4538_258.2781_6.57NA"	"0"	"0"
"2122_627.3224_2.94NA"	"0"	"0"
"9017_433.2345_3.69NA"	"0"	"0"
"1453_310.3095_9.15NA"	"0"	"0"
"6677_461.2414_4.12NA"	"0"	"0"
"2375_762.3754_3.02NA"	"0"	"0"
"5952_436.2457_3.9NA"	"0"	"0"
"6139_728.8316_3.6NA"	"0"	"0"
"7805_676.3396_3.63NA"	"0"	"0"
"3730_593.9845_3.95NA"	"0"	"0"
"4976_474.2647_3.41NA"	"0"	"0"
"4536_160.0422_4.36NA"	"0"	"0"
"4537_235.1074_2.78NA"	"0"	"0"
"7587_885.473_4.82NA"	"0"	"0"
"3610_464.2484_1.41NA"	"0"	"0"
"8410_488.3106_6.89NA"	"0"	"0"
"5012_545.2908_3.97NA"	"0"	"0"
"4193_602.3237_2.77NA"	"0"	"0"
"1806_531.647_3.3NA"	"0"	"0"
"1975_364.9813_3.07NA"	"0"	"0"
"2381_788.9102_3.03NA"	"0"	"0"
"1817_556.3021_3.93NA"	"0"	"0"
"4798_632.3284_3.1NA"	"0"	"0"
"8167_910.1353_5.34NA"	"0"	"0"
"8052_287.2422_7.96Arachidonoyl amide"	"0"	"0"
"9611_810.4129_4.03NA"	"0"	"0"
"7230_469.9142_3.51NA"	"0"	"0"
"7800_656.0188_4.11NA"	"0"	"0"
"8351_184.0729_6.42NA"	"0"	"0"
"174_471.1044_9.33NCGC00169402-02!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one"	"0"	"0"
"11876_627.3209_2.96NA"	"0"	"0"
"2888_874.6628_8.95NA"	"0"	"0"
"2552_609.3312_3.22NA"	"0"	"0"
"1213_474.2802_3.66NA"	"0"	"0"
"4275_298.2156_6.54C11:DB UHQ aka  2-undecenyl-quinoloin-4(1H)-one position of double bond unknown"	"0"	"0"
"5986_472.2638_3.63NA"	"0"	"0"
"6160_782.9219_3.51NA"	"0"	"0"
"2980_409.7642_3.46NA"	"0"	"0"
"4690_743.8655_4.59NA"	"0"	"0"
"7887_390.2149_3.24NA"	"0"	"0"
